entry_id,entry_date,period,account_code,account_name,entry_type,debit,credit,description,source_doc,customer_id,posted_by,notes
GL-000731,2026-03-08,2026-03,1000,Cash – Operating Account,Cash Receipt,14934.24,0,Payment received RCP-00024 – CUST-010,RCP-00024,CUST-010,kchan,
GL-000732,2026-03-08,2026-03,1200,Accounts Receivable,Cash Receipt,0,14934.24,AR cleared RCP-00024 against INV-00029,RCP-00024,CUST-010,tbrown,
GL-000733,2026-02-02,2026-02,1000,Cash – Operating Account,Cash Receipt,403775.65,0,Payment received RCP-00025 – CUST-011,RCP-00025,CUST-011,jsmith,
GL-000734,2026-02-02,2026-02,1200,Accounts Receivable,Cash Receipt,0,403775.65,AR cleared RCP-00025 against INV-00030,RCP-00025,CUST-011,tbrown,
GL-000735,2026-02-27,2026-02,1000,Cash – Operating Account,Cash Receipt,293811.01,0,Payment received RCP-00026 – CUST-011,RCP-00026,CUST-011,arogers,
GL-000736,2026-02-27,2026-02,1200,Accounts Receivable,Cash Receipt,0,293811.01,AR cleared RCP-00026 against INV-00031,RCP-00026,CUST-011,tbrown,
GL-000737,2026-02-08,2026-02,1000,Cash – Operating Account,Cash Receipt,40136.72,0,Payment received RCP-00027 – CUST-011,RCP-00027,CUST-011,jsmith,
GL-000738,2026-02-08,2026-02,1200,Accounts Receivable,Cash Receipt,0,40136.72,AR cleared RCP-00027 against INV-00032,RCP-00027,CUST-011,mlopez,
GL-000739,2026-02-16,2026-02,1000,Cash – Operating Account,Cash Receipt,335652.84,0,Payment received RCP-00028 – CUST-011,RCP-00028,CUST-011,jsmith,
GL-000740,2026-02-16,2026-02,1200,Accounts Receivable,Cash Receipt,0,335652.84,AR cleared RCP-00028 against INV-00033,RCP-00028,CUST-011,mlopez,
GL-000741,2026-02-17,2026-02,1000,Cash – Operating Account,Cash Receipt,255414.45,0,Payment received RCP-00029 – CUST-011,RCP-00029,CUST-011,jsmith,
GL-000742,2026-02-17,2026-02,1200,Accounts Receivable,Cash Receipt,0,255414.45,AR cleared RCP-00029 against INV-00034,RCP-00029,CUST-011,kchan,
GL-000743,2026-02-28,2026-02,1000,Cash – Operating Account,Cash Receipt,24141.47,0,Payment received RCP-00030 – CUST-011,RCP-00030,CUST-011,tbrown,
GL-000744,2026-02-28,2026-02,1200,Accounts Receivable,Cash Receipt,0,24141.47,AR cleared RCP-00030 against INV-00035,RCP-00030,CUST-011,arogers,
GL-000745,2026-02-14,2026-02,1000,Cash – Operating Account,Cash Receipt,13201.78,0,Payment received RCP-00031 – CUST-011,RCP-00031,CUST-011,mlopez,
GL-000746,2026-02-14,2026-02,1200,Accounts Receivable,Cash Receipt,0,13201.78,AR cleared RCP-00031 against INV-00036,RCP-00031,CUST-011,mlopez,
GL-000747,2026-02-09,2026-02,1000,Cash – Operating Account,Cash Receipt,4191.73,0,Payment received RCP-00032 – CUST-011,RCP-00032,CUST-011,kchan,
GL-000748,2026-02-09,2026-02,1200,Accounts Receivable,Cash Receipt,0,4191.73,AR cleared RCP-00032 against INV-00037,RCP-00032,CUST-011,kchan,
GL-000749,2026-03-12,2026-03,1000,Cash – Operating Account,Cash Receipt,1030154.8,0,Payment received RCP-00033 – CUST-012,RCP-00033,CUST-012,jsmith,
GL-000750,2026-03-12,2026-03,1200,Accounts Receivable,Cash Receipt,0,1030154.8,AR cleared RCP-00033 against INV-00038,RCP-00033,CUST-012,mlopez,
GL-000751,2026-03-19,2026-03,1000,Cash – Operating Account,Cash Receipt,25129.48,0,Payment received RCP-00034 – CUST-012,RCP-00034,CUST-012,tbrown,
GL-000752,2026-03-19,2026-03,1200,Accounts Receivable,Cash Receipt,0,25129.48,AR cleared RCP-00034 against INV-00039,RCP-00034,CUST-012,jsmith,
GL-000753,2026-03-02,2026-03,1000,Cash – Operating Account,Cash Receipt,108708.84,0,Payment received RCP-00035 – CUST-012,RCP-00035,CUST-012,kchan,
GL-000754,2026-03-02,2026-03,2050,Customer Deposits – Suspense,Unapplied Cash,0,108708.84,Unapplied cash RCP-00035 – held in suspense,RCP-00035,CUST-012,mlopez,SCENARIO: Unapplied – not cleared against AR
GL-000755,2026-03-01,2026-03,1000,Cash – Operating Account,Cash Receipt,30685.47,0,Payment received RCP-00036 – CUST-012,RCP-00036,CUST-012,arogers,
GL-000756,2026-03-01,2026-03,1200,Accounts Receivable,Cash Receipt,0,30685.47,AR cleared RCP-00036 against INV-00042,RCP-00036,CUST-012,arogers,
GL-000757,2026-02-16,2026-02,1000,Cash – Operating Account,Cash Receipt,156527.12,0,Payment received RCP-00037 – CUST-013,RCP-00037,CUST-013,mlopez,
GL-000758,2026-02-16,2026-02,1200,Accounts Receivable,Cash Receipt,0,156527.12,AR cleared RCP-00037 against INV-00043,RCP-00037,CUST-013,tbrown,
GL-000759,2026-03-04,2026-03,1000,Cash – Operating Account,Cash Receipt,798454.45,0,Payment received RCP-00038 – CUST-013,RCP-00038,CUST-013,mlopez,
GL-000760,2026-03-04,2026-03,1200,Accounts Receivable,Cash Receipt,0,798454.45,AR cleared RCP-00038 against INV-00044,RCP-00038,CUST-013,tbrown,
GL-000761,2026-02-28,2026-02,1000,Cash – Operating Account,Cash Receipt,22653.19,0,Payment received RCP-00039 – CUST-013,RCP-00039,CUST-013,kchan,
GL-000762,2026-02-28,2026-02,1200,Accounts Receivable,Cash Receipt,0,22653.19,AR cleared RCP-00039 against INV-00045,RCP-00039,CUST-013,tbrown,
GL-000763,2026-02-12,2026-02,1000,Cash – Operating Account,Cash Receipt,133725.41,0,Payment received RCP-00040 – CUST-013,RCP-00040,CUST-013,tbrown,
GL-000764,2026-02-12,2026-02,1200,Accounts Receivable,Cash Receipt,0,133725.41,AR cleared RCP-00040 against INV-00046,RCP-00040,CUST-013,mlopez,
GL-000765,2026-02-27,2026-02,1000,Cash – Operating Account,Cash Receipt,114543.74,0,Payment received RCP-00041 – CUST-013,RCP-00041,CUST-013,mlopez,
GL-000766,2026-02-27,2026-02,1200,Accounts Receivable,Cash Receipt,0,114543.74,AR cleared RCP-00041 against INV-00047,RCP-00041,CUST-013,arogers,
GL-000767,2026-03-01,2026-03,1000,Cash – Operating Account,Cash Receipt,9212.85,0,Payment received RCP-00042 – CUST-013,RCP-00042,CUST-013,kchan,
GL-000768,2026-03-01,2026-03,1200,Accounts Receivable,Cash Receipt,0,9212.85,AR cleared RCP-00042 against INV-00048,RCP-00042,CUST-013,jsmith,
GL-000769,2026-03-04,2026-03,1000,Cash – Operating Account,Cash Receipt,1714.42,0,Payment received RCP-00043 – CUST-013,RCP-00043,CUST-013,mlopez,
GL-000770,2026-03-04,2026-03,1200,Accounts Receivable,Cash Receipt,0,1714.42,AR cleared RCP-00043 against INV-00049,RCP-00043,CUST-013,kchan,
GL-000771,2026-02-10,2026-02,1000,Cash – Operating Account,Cash Receipt,7982.1,0,Payment received RCP-00044 – CUST-013,RCP-00044,CUST-013,kchan,
GL-000772,2026-02-10,2026-02,1200,Accounts Receivable,Cash Receipt,0,7982.1,AR cleared RCP-00044 against INV-00050,RCP-00044,CUST-013,arogers,
GL-000773,2026-03-20,2026-03,1000,Cash – Operating Account,Cash Receipt,150303.95,0,Payment received RCP-00045 – CUST-014,RCP-00045,CUST-014,mlopez,
GL-000774,2026-03-20,2026-03,1200,Accounts Receivable,Cash Receipt,0,150303.95,AR cleared RCP-00045 against INV-00051,RCP-00045,CUST-014,mlopez,
GL-000775,2026-03-08,2026-03,1000,Cash – Operating Account,Cash Receipt,39691.57,0,Payment received RCP-00046 – CUST-016,RCP-00046,CUST-016,kchan,
GL-000776,2026-03-08,2026-03,1200,Accounts Receivable,Cash Receipt,0,39691.57,AR cleared RCP-00046 against INV-00053,RCP-00046,CUST-016,mlopez,
GL-000777,2026-03-10,2026-03,1000,Cash – Operating Account,Cash Receipt,48751.73,0,Payment received RCP-00047 – CUST-017,RCP-00047,CUST-017,arogers,
GL-000778,2026-03-10,2026-03,1200,Accounts Receivable,Cash Receipt,0,48751.73,AR cleared RCP-00047 against INV-00054,RCP-00047,CUST-017,arogers,
GL-000779,2026-03-09,2026-03,1000,Cash – Operating Account,Cash Receipt,5855.76,0,Payment received RCP-00048 – CUST-018,RCP-00048,CUST-018,arogers,
GL-000780,2026-03-09,2026-03,1200,Accounts Receivable,Cash Receipt,0,5855.76,AR cleared RCP-00048 against INV-00055,RCP-00048,CUST-018,mlopez,
GL-000781,2026-03-05,2026-03,1000,Cash – Operating Account,Cash Receipt,151038.26,0,Payment received RCP-00049 – CUST-019,RCP-00049,CUST-019,mlopez,
GL-000782,2026-03-05,2026-03,1200,Accounts Receivable,Cash Receipt,0,151038.26,AR cleared RCP-00049 against INV-00056,RCP-00049,CUST-019,arogers,
GL-000783,2026-02-26,2026-02,1000,Cash – Operating Account,Cash Receipt,27716.22,0,Payment received RCP-00050 – CUST-020,RCP-00050,CUST-020,tbrown,
GL-000784,2026-02-26,2026-02,1200,Accounts Receivable,Cash Receipt,0,27716.22,AR cleared RCP-00050 against INV-00057,RCP-00050,CUST-020,jsmith,
GL-000785,2026-03-03,2026-03,1000,Cash – Operating Account,Cash Receipt,175460.28,0,Payment received RCP-00051 – CUST-021,RCP-00051,CUST-021,kchan,
GL-000786,2026-03-03,2026-03,1200,Accounts Receivable,Cash Receipt,0,175460.28,AR cleared RCP-00051 against INV-00058,RCP-00051,CUST-021,tbrown,
GL-000787,2026-02-18,2026-02,1000,Cash – Operating Account,Cash Receipt,46936.27,0,Payment received RCP-00052 – CUST-021,RCP-00052,CUST-021,jsmith,
GL-000788,2026-02-18,2026-02,1200,Accounts Receivable,Cash Receipt,0,46936.27,AR cleared RCP-00052 against INV-00059,RCP-00052,CUST-021,mlopez,
GL-000789,2026-02-09,2026-02,1000,Cash – Operating Account,Cash Receipt,18103.06,0,Payment received RCP-00053 – CUST-021,RCP-00053,CUST-021,kchan,
GL-000790,2026-02-09,2026-02,1200,Accounts Receivable,Cash Receipt,0,18103.06,AR cleared RCP-00053 against INV-00060,RCP-00053,CUST-021,tbrown,
GL-000791,2026-03-31,2026-03,1000,Cash – Operating Account,Cash Receipt,150754.1,0,Payment received RCP-00054 – CUST-022,RCP-00054,CUST-022,kchan,
GL-000792,2026-03-31,2026-03,1200,Accounts Receivable,Cash Receipt,0,150754.1,AR cleared RCP-00054 against INV-00061,RCP-00054,CUST-022,mlopez,
GL-000793,2026-02-26,2026-02,1000,Cash – Operating Account,Cash Receipt,35842.88,0,Payment received RCP-00055 – CUST-022,RCP-00055,CUST-022,jsmith,
GL-000794,2026-02-26,2026-02,1200,Accounts Receivable,Cash Receipt,0,35842.88,AR cleared RCP-00055 against INV-00062,RCP-00055,CUST-022,jsmith,
GL-000795,2026-03-27,2026-03,1000,Cash – Operating Account,Cash Receipt,140706.58,0,Payment received RCP-00056 – CUST-022,RCP-00056,CUST-022,jsmith,
GL-000796,2026-03-27,2026-03,1200,Accounts Receivable,Cash Receipt,0,140706.58,AR cleared RCP-00056 against INV-00063,RCP-00056,CUST-022,tbrown,
GL-000797,2026-03-07,2026-03,1000,Cash – Operating Account,Cash Receipt,604711.76,0,Payment received RCP-00057 – CUST-023,RCP-00057,CUST-023,jsmith,
GL-000798,2026-03-07,2026-03,1200,Accounts Receivable,Cash Receipt,0,604711.76,AR cleared RCP-00057 against INV-00065,RCP-00057,CUST-023,tbrown,
GL-000799,2026-03-04,2026-03,1000,Cash – Operating Account,Cash Receipt,34007.11,0,Payment received RCP-00058 – CUST-023,RCP-00058,CUST-023,tbrown,
GL-000800,2026-03-04,2026-03,1200,Accounts Receivable,Cash Receipt,0,34007.11,AR cleared RCP-00058 against INV-00066,RCP-00058,CUST-023,arogers,
GL-000801,2026-03-01,2026-03,1000,Cash – Operating Account,Cash Receipt,52844.06,0,Payment received RCP-00059 – CUST-023,RCP-00059,CUST-023,tbrown,
GL-000802,2026-03-01,2026-03,1200,Accounts Receivable,Cash Receipt,0,52844.06,AR cleared RCP-00059 against INV-00067,RCP-00059,CUST-023,kchan,
GL-000803,2026-02-15,2026-02,1000,Cash – Operating Account,Cash Receipt,461199.24,0,Payment received RCP-00060 – CUST-024,RCP-00060,CUST-024,jsmith,
GL-000804,2026-02-15,2026-02,1200,Accounts Receivable,Cash Receipt,0,461199.24,AR cleared RCP-00060 against INV-00068,RCP-00060,CUST-024,tbrown,
GL-000805,2026-02-07,2026-02,1000,Cash – Operating Account,Cash Receipt,173434.69,0,Payment received RCP-00061 – CUST-025,RCP-00061,CUST-025,mlopez,
GL-000806,2026-02-07,2026-02,1200,Accounts Receivable,Cash Receipt,0,173434.69,AR cleared RCP-00061 against INV-00069,RCP-00061,CUST-025,tbrown,
GL-000807,2026-02-12,2026-02,1000,Cash – Operating Account,Cash Receipt,47517.3,0,Payment received RCP-00062 – CUST-025,RCP-00062,CUST-025,tbrown,
GL-000808,2026-02-12,2026-02,1200,Accounts Receivable,Cash Receipt,0,47517.3,AR cleared RCP-00062 against INV-00070,RCP-00062,CUST-025,arogers,
GL-000809,2026-03-03,2026-03,1000,Cash – Operating Account,Cash Receipt,236801.51,0,Payment received RCP-00063 – CUST-026,RCP-00063,CUST-026,kchan,
GL-000810,2026-03-03,2026-03,1200,Accounts Receivable,Cash Receipt,0,236801.51,AR cleared RCP-00063 against INV-00071,RCP-00063,CUST-026,mlopez,
GL-000811,2026-02-26,2026-02,1000,Cash – Operating Account,Cash Receipt,40468.94,0,Payment received RCP-00064 – CUST-026,RCP-00064,CUST-026,arogers,
GL-000812,2026-02-26,2026-02,1200,Accounts Receivable,Cash Receipt,0,40468.94,AR cleared RCP-00064 against INV-00072,RCP-00064,CUST-026,kchan,
GL-000813,2026-03-09,2026-03,1000,Cash – Operating Account,Cash Receipt,91679.96,0,Payment received RCP-00065 – CUST-027,RCP-00065,CUST-027,tbrown,
GL-000814,2026-03-09,2026-03,1200,Accounts Receivable,Cash Receipt,0,91679.96,AR cleared RCP-00065 against INV-00073,RCP-00065,CUST-027,mlopez,
GL-000815,2026-03-08,2026-03,1000,Cash – Operating Account,Cash Receipt,189260.64,0,Payment received RCP-00066 – CUST-027,RCP-00066,CUST-027,kchan,
GL-000816,2026-03-08,2026-03,1200,Accounts Receivable,Cash Receipt,0,189260.64,AR cleared RCP-00066 against INV-00074,RCP-00066,CUST-027,arogers,
GL-000817,2026-03-09,2026-03,1000,Cash – Operating Account,Cash Receipt,25310.03,0,Payment received RCP-00067 – CUST-027,RCP-00067,CUST-027,tbrown,
GL-000818,2026-03-09,2026-03,1200,Accounts Receivable,Cash Receipt,0,25310.03,AR cleared RCP-00067 against INV-00075,RCP-00067,CUST-027,tbrown,
GL-000819,2026-03-01,2026-03,1000,Cash – Operating Account,Cash Receipt,20295.78,0,Payment received RCP-00068 – CUST-027,RCP-00068,CUST-027,jsmith,
GL-000820,2026-03-01,2026-03,2050,Customer Deposits – Suspense,Unapplied Cash,0,20295.78,Unapplied cash RCP-00068 – held in suspense,RCP-00068,CUST-027,arogers,SCENARIO: Unapplied – not cleared against AR
GL-000821,2026-03-06,2026-03,1000,Cash – Operating Account,Cash Receipt,10313.86,0,Payment received RCP-00069 – CUST-027,RCP-00069,CUST-027,mlopez,
GL-000822,2026-03-06,2026-03,1200,Accounts Receivable,Cash Receipt,0,10313.86,AR cleared RCP-00069 against INV-00077,RCP-00069,CUST-027,tbrown,
GL-000823,2026-03-09,2026-03,1000,Cash – Operating Account,Cash Receipt,4318.35,0,Payment received RCP-00070 – CUST-027,RCP-00070,CUST-027,jsmith,
GL-000824,2026-03-09,2026-03,1200,Accounts Receivable,Cash Receipt,0,4318.35,AR cleared RCP-00070 against INV-00078,RCP-00070,CUST-027,kchan,
GL-000825,2026-03-03,2026-03,1000,Cash – Operating Account,Cash Receipt,3594.13,0,Payment received RCP-00071 – CUST-028,RCP-00071,CUST-028,tbrown,
GL-000826,2026-03-03,2026-03,1200,Accounts Receivable,Cash Receipt,0,3594.13,AR cleared RCP-00071 against INV-00079,RCP-00071,CUST-028,kchan,
GL-000827,2026-03-09,2026-03,1000,Cash – Operating Account,Cash Receipt,110555.76,0,Payment received RCP-00072 – CUST-029,RCP-00072,CUST-029,tbrown,
GL-000828,2026-03-09,2026-03,1200,Accounts Receivable,Cash Receipt,0,110555.76,AR cleared RCP-00072 against INV-00080,RCP-00072,CUST-029,kchan,
GL-000829,2026-02-27,2026-02,1000,Cash – Operating Account,Cash Receipt,65298.73,0,Payment received RCP-00073 – CUST-030,RCP-00073,CUST-030,arogers,
GL-000830,2026-02-27,2026-02,1200,Accounts Receivable,Cash Receipt,0,65298.73,AR cleared RCP-00073 against INV-00081,RCP-00073,CUST-030,kchan,
GL-000831,2026-03-16,2026-03,1000,Cash – Operating Account,Cash Receipt,69156.29,0,Payment received RCP-00074 – CUST-031,RCP-00074,CUST-031,kchan,
GL-000832,2026-03-16,2026-03,1200,Accounts Receivable,Cash Receipt,0,69156.29,AR cleared RCP-00074 against INV-00082,RCP-00074,CUST-031,tbrown,
GL-000833,2026-03-30,2026-03,1000,Cash – Operating Account,Cash Receipt,28852.28,0,Payment received RCP-00075 – CUST-032,RCP-00075,CUST-032,tbrown,
GL-000834,2026-03-30,2026-03,1200,Accounts Receivable,Cash Receipt,0,28852.28,AR cleared RCP-00075 against INV-00083,RCP-00075,CUST-032,kchan,
GL-000835,2026-03-18,2026-03,1000,Cash – Operating Account,Cash Receipt,23364.84,0,Payment received RCP-00076 – CUST-034,RCP-00076,CUST-034,arogers,
GL-000836,2026-03-18,2026-03,1200,Accounts Receivable,Cash Receipt,0,23364.84,AR cleared RCP-00076 against INV-00085,RCP-00076,CUST-034,mlopez,
GL-000837,2026-03-08,2026-03,1000,Cash – Operating Account,Cash Receipt,82548.51,0,Payment received RCP-00077 – CUST-035,RCP-00077,CUST-035,jsmith,
GL-000838,2026-03-08,2026-03,1200,Accounts Receivable,Cash Receipt,0,82548.51,AR cleared RCP-00077 against INV-00086,RCP-00077,CUST-035,kchan,
GL-000839,2026-02-15,2026-02,1000,Cash – Operating Account,Cash Receipt,259125.54,0,Payment received RCP-00078 – CUST-036,RCP-00078,CUST-036,arogers,
GL-000840,2026-02-15,2026-02,1200,Accounts Receivable,Cash Receipt,0,259125.54,AR cleared RCP-00078 against INV-00087,RCP-00078,CUST-036,kchan,
GL-000841,2026-03-17,2026-03,1000,Cash – Operating Account,Cash Receipt,63358.1,0,Payment received RCP-00079 – CUST-037,RCP-00079,CUST-037,jsmith,
GL-000842,2026-03-17,2026-03,1200,Accounts Receivable,Cash Receipt,0,63358.1,AR cleared RCP-00079 against INV-00089,RCP-00079,CUST-037,mlopez,
GL-000843,2026-02-14,2026-02,1000,Cash – Operating Account,Cash Receipt,26556.67,0,Payment received RCP-00080 – CUST-037,RCP-00080,CUST-037,mlopez,
GL-000844,2026-02-14,2026-02,1200,Accounts Receivable,Cash Receipt,0,26556.67,AR cleared RCP-00080 against INV-00090,RCP-00080,CUST-037,kchan,
GL-000845,2026-02-20,2026-02,1000,Cash – Operating Account,Cash Receipt,853.49,0,Payment received RCP-00081 – CUST-037,RCP-00081,CUST-037,jsmith,
GL-000846,2026-02-20,2026-02,1200,Accounts Receivable,Cash Receipt,0,853.49,AR cleared RCP-00081 against INV-00091,RCP-00081,CUST-037,kchan,
GL-000847,2026-03-03,2026-03,1000,Cash – Operating Account,Cash Receipt,20261.71,0,Payment received RCP-00082 – CUST-038,RCP-00082,CUST-038,tbrown,
GL-000848,2026-03-03,2026-03,1200,Accounts Receivable,Cash Receipt,0,20261.71,AR cleared RCP-00082 against INV-00092,RCP-00082,CUST-038,mlopez,
GL-000849,2026-02-28,2026-02,1000,Cash – Operating Account,Cash Receipt,68609.89,0,Payment received RCP-00083 – CUST-039,RCP-00083,CUST-039,arogers,
GL-000850,2026-02-28,2026-02,1200,Accounts Receivable,Cash Receipt,0,68609.89,AR cleared RCP-00083 against INV-00093,RCP-00083,CUST-039,arogers,
GL-000851,2026-02-20,2026-02,1000,Cash – Operating Account,Cash Receipt,69340.89,0,Payment received RCP-00084 – CUST-039,RCP-00084,CUST-039,arogers,
GL-000852,2026-02-20,2026-02,1200,Accounts Receivable,Cash Receipt,0,69340.89,AR cleared RCP-00084 against INV-00094,RCP-00084,CUST-039,jsmith,
GL-000853,2026-03-09,2026-03,1000,Cash – Operating Account,Cash Receipt,116082.06,0,Payment received RCP-00085 – CUST-040,RCP-00085,CUST-040,jsmith,
GL-000854,2026-03-09,2026-03,1200,Accounts Receivable,Cash Receipt,0,116082.06,AR cleared RCP-00085 against INV-00095,RCP-00085,CUST-040,mlopez,
GL-000855,2026-02-15,2026-02,1000,Cash – Operating Account,Cash Receipt,56201.98,0,Payment received RCP-00086 – CUST-042,RCP-00086,CUST-042,jsmith,
GL-000856,2026-02-15,2026-02,1200,Accounts Receivable,Cash Receipt,0,56201.98,AR cleared RCP-00086 against INV-00097,RCP-00086,CUST-042,tbrown,
GL-000857,2026-02-21,2026-02,1000,Cash – Operating Account,Cash Receipt,41082.49,0,Payment received RCP-00087 – CUST-043,RCP-00087,CUST-043,mlopez,
GL-000858,2026-02-21,2026-02,1200,Accounts Receivable,Cash Receipt,0,41082.49,AR cleared RCP-00087 against INV-00098,RCP-00087,CUST-043,mlopez,
GL-000859,2026-03-27,2026-03,1000,Cash – Operating Account,Cash Receipt,195836.07,0,Payment received RCP-00088 – CUST-044,RCP-00088,CUST-044,tbrown,
GL-000860,2026-03-27,2026-03,1200,Accounts Receivable,Cash Receipt,0,195836.07,AR cleared RCP-00088 against INV-00099,RCP-00088,CUST-044,tbrown,
GL-000861,2026-04-02,2026-04,1000,Cash – Operating Account,Cash Receipt,173880.1,0,Payment received RCP-00089 – CUST-045,RCP-00089,CUST-045,tbrown,
GL-000862,2026-04-02,2026-04,1200,Accounts Receivable,Cash Receipt,0,173880.1,AR cleared RCP-00089 against INV-00103,RCP-00089,CUST-045,kchan,
GL-000863,2026-04-06,2026-04,1000,Cash – Operating Account,Cash Receipt,3147.75,0,Payment received RCP-00090 – CUST-045,RCP-00090,CUST-045,arogers,
GL-000864,2026-04-06,2026-04,1200,Accounts Receivable,Cash Receipt,0,3147.75,AR cleared RCP-00090 against INV-00105,RCP-00090,CUST-045,arogers,
GL-000865,2026-03-22,2026-03,1000,Cash – Operating Account,Cash Receipt,55274.73,0,Payment received RCP-00091 – CUST-046,RCP-00091,CUST-046,mlopez,
GL-000866,2026-03-22,2026-03,1200,Accounts Receivable,Cash Receipt,0,55274.73,AR cleared RCP-00091 against INV-00106,RCP-00091,CUST-046,tbrown,
GL-000867,2026-03-02,2026-03,1000,Cash – Operating Account,Cash Receipt,88657.62,0,Payment received RCP-00092 – CUST-048,RCP-00092,CUST-048,jsmith,
GL-000868,2026-03-02,2026-03,1200,Accounts Receivable,Cash Receipt,0,88657.62,AR cleared RCP-00092 against INV-00108,RCP-00092,CUST-048,tbrown,
GL-000869,2026-02-05,2026-02,1000,Cash – Operating Account,Cash Receipt,173963.39,0,Payment received RCP-00093 – CUST-048,RCP-00093,CUST-048,mlopez,
GL-000870,2026-02-05,2026-02,1200,Accounts Receivable,Cash Receipt,0,173963.39,AR cleared RCP-00093 against INV-00109,RCP-00093,CUST-048,arogers,
GL-000871,2026-02-27,2026-02,1000,Cash – Operating Account,Cash Receipt,246050.07,0,Payment received RCP-00094 – CUST-049,RCP-00094,CUST-049,kchan,
GL-000872,2026-02-27,2026-02,1200,Accounts Receivable,Cash Receipt,0,246050.07,AR cleared RCP-00094 against INV-00110,RCP-00094,CUST-049,tbrown,
GL-000873,2026-03-31,2026-03,1000,Cash – Operating Account,Cash Receipt,93748.94,0,Payment received RCP-00095 – CUST-050,RCP-00095,CUST-050,arogers,
GL-000874,2026-03-31,2026-03,1200,Accounts Receivable,Cash Receipt,0,93748.94,AR cleared RCP-00095 against INV-00111,RCP-00095,CUST-050,mlopez,
GL-000875,2026-03-03,2026-03,1000,Cash – Operating Account,Cash Receipt,106131.37,0,Payment received RCP-00096 – CUST-051,RCP-00096,CUST-051,mlopez,
GL-000876,2026-03-03,2026-03,1200,Accounts Receivable,Cash Receipt,0,106131.37,AR cleared RCP-00096 against INV-00112,RCP-00096,CUST-051,arogers,
GL-000877,2026-02-06,2026-02,1000,Cash – Operating Account,Cash Receipt,93297.57,0,Payment received RCP-00097 – CUST-052,RCP-00097,CUST-052,arogers,
GL-000878,2026-02-06,2026-02,1200,Accounts Receivable,Cash Receipt,0,93297.57,AR cleared RCP-00097 against INV-00113,RCP-00097,CUST-052,tbrown,
GL-000879,2026-03-15,2026-03,1000,Cash – Operating Account,Cash Receipt,59873.88,0,Payment received RCP-00098 – CUST-053,RCP-00098,CUST-053,jsmith,
GL-000880,2026-03-15,2026-03,1200,Accounts Receivable,Cash Receipt,0,59873.88,AR cleared RCP-00098 against INV-00114,RCP-00098,CUST-053,tbrown,
GL-000881,2026-03-03,2026-03,1000,Cash – Operating Account,Cash Receipt,37014.34,0,Payment received RCP-00099 – CUST-054,RCP-00099,CUST-054,kchan,
GL-000882,2026-03-03,2026-03,1200,Accounts Receivable,Cash Receipt,0,37014.34,AR cleared RCP-00099 against INV-00115,RCP-00099,CUST-054,arogers,
GL-000883,2026-02-15,2026-02,1000,Cash – Operating Account,Cash Receipt,19685.78,0,Payment received RCP-00100 – CUST-055,RCP-00100,CUST-055,kchan,
GL-000884,2026-02-15,2026-02,1200,Accounts Receivable,Cash Receipt,0,19685.78,AR cleared RCP-00100 against INV-00116,RCP-00100,CUST-055,kchan,
GL-000885,2026-02-27,2026-02,1000,Cash – Operating Account,Cash Receipt,40728.46,0,Payment received RCP-00101 – CUST-056,RCP-00101,CUST-056,jsmith,
GL-000886,2026-02-27,2026-02,1200,Accounts Receivable,Cash Receipt,0,40728.46,AR cleared RCP-00101 against INV-00117,RCP-00101,CUST-056,tbrown,
GL-000887,2026-02-22,2026-02,1000,Cash – Operating Account,Cash Receipt,13011.67,0,Payment received RCP-00102 – CUST-057,RCP-00102,CUST-057,mlopez,
GL-000888,2026-02-22,2026-02,1200,Accounts Receivable,Cash Receipt,0,13011.67,AR cleared RCP-00102 against INV-00118,RCP-00102,CUST-057,kchan,
GL-000889,2026-02-28,2026-02,1000,Cash – Operating Account,Cash Receipt,4072.6,0,Payment received RCP-00103 – CUST-058,RCP-00103,CUST-058,kchan,
GL-000890,2026-02-28,2026-02,1200,Accounts Receivable,Cash Receipt,0,4072.6,AR cleared RCP-00103 against INV-00119,RCP-00103,CUST-058,kchan,
GL-000891,2026-02-23,2026-02,1000,Cash – Operating Account,Cash Receipt,7465.12,0,Payment received RCP-00104 – CUST-059,RCP-00104,CUST-059,kchan,
GL-000892,2026-02-23,2026-02,1200,Accounts Receivable,Cash Receipt,0,7465.12,AR cleared RCP-00104 against INV-00120,RCP-00104,CUST-059,mlopez,
GL-000893,2026-02-10,2026-02,1000,Cash – Operating Account,Cash Receipt,24624.87,0,Payment received RCP-00105 – CUST-060,RCP-00105,CUST-060,tbrown,
GL-000894,2026-02-10,2026-02,1200,Accounts Receivable,Cash Receipt,0,24624.87,AR cleared RCP-00105 against INV-00121,RCP-00105,CUST-060,jsmith,
GL-000895,2026-03-05,2026-03,1000,Cash – Operating Account,Cash Receipt,250117.77,0,Payment received RCP-00106 – CUST-001,RCP-00106,CUST-001,kchan,
GL-000896,2026-03-05,2026-03,1200,Accounts Receivable,Cash Receipt,0,250117.77,AR cleared RCP-00106 against INV-00122,RCP-00106,CUST-001,arogers,
GL-000897,2026-03-28,2026-03,1000,Cash – Operating Account,Cash Receipt,262447.08,0,Payment received RCP-00107 – CUST-002,RCP-00107,CUST-002,mlopez,
GL-000898,2026-03-28,2026-03,1200,Accounts Receivable,Cash Receipt,0,262447.08,AR cleared RCP-00107 against INV-00125,RCP-00107,CUST-002,jsmith,
